"id","Algorand"
1,"0.40457168973267266"
2,"0.40458706823921836"
3,"0.404453993950126"
4,"0.4065403723652074"
5,"0.4074685664427666"
6,"0.4075576114064881"
7,"0.4077792169354601"
8,"0.4083000449658838"
9,"0.4088117577939688"
10,"0.4094891505345173"
11,"0.40962215542051356"
12,"0.4097015734930714"
13,"0.40967701995406036"
14,"0.4096496496265422"
15,"0.40823899403455666"
16,"0.4077774630580199"
17,"0.4068418081777813"
18,"0.40719698187722864"
19,"0.40784165942179207"
20,"0.3852381185505216"
21,"0.3848795838110465"
22,"0.38469984671768254"
23,"0.3848714819964417"
24,"0.38515489471455144"
25,"0.3852460059497689"
26,"0.3856682371975667"
27,"0.3854983413778945"
28,"0.3854296345244312"
29,"0.3853423878205248"
30,"0.38539468457913334"
31,"0.38543801172595094"
32,"0.38569206605663436"
33,"0.38588162754689764"
34,"0.38544867525453996"
35,"0.38511818012492527"
36,"0.38517746140490605"
37,"0.3852277959521106"
38,"0.3855578953003275"
39,"0.3854462992072743"
40,"0.385731678329282"
41,"0.3857903138290366"
42,"0.38569547774884694"
43,"0.3855386071412455"
44,"0.385981231166958"
45,"0.38732246625925265"
46,"0.3879736505461113"
47,"0.38812183964041275"
48,"0.3886253145765985"
49,"0.40861783356803366"
50,"0.40818033337908394"
51,"0.4081152593157124"
52,"0.40798188703800375"
53,"0.40839228223890045"
54,"0.4081914636645963"
55,"0.4078006068435734"
56,"0.40687255484270374"
57,"0.4073602784015833"
58,"0.4079708072472577"
59,"0.40895720952450887"
60,"0.40895987667389894"
61,"0.40896503267067263"
62,"0.40864005712025986"
63,"0.40911483971384915"
64,"0.40896776884380875"
65,"0.40900998708390396"
66,"0.40900780380478136"
67,"0.4094100568113474"
68,"0.409493364443107"
69,"0.4093912160460894"
70,"0.40872558186027297"
71,"0.40865873053325913"
72,"0.40901408841147613"
73,"0.4089509548331057"
74,"0.4088193401091522"
75,"0.4084661915989458"
76,"0.4078604534755558"
77,"0.40800927483134053"
78,"0.40799629678314214"
79,"0.4080812609096774"
80,"0.40835364698109455"
81,"0.4081628555081683"
82,"0.40817060534348215"
83,"0.40945614795161034"
84,"0.4096792864932597"
85,"0.41000855181157914"
86,"0.41001851319466187"
87,"0.410016527402184"
88,"0.4100784153041644"
89,"0.40976093492746823"
90,"0.4098094115505826"
91,"0.4099461918935374"
92,"0.41030808462927365"
93,"0.408932168336594"
94,"0.40901106360647826"
95,"0.40993466642753157"
96,"0.409872344934927"
97,"0.4098060989141819"
98,"0.409505638165875"
99,"0.4093149275507756"
100,"0.4092608087977286"
101,"0.40889647192259"
102,"0.4086528498469808"
103,"0.4093377432576881"
104,"0.4089817355481008"
105,"0.4082483344644807"
106,"0.40883598163209867"
107,"0.40895445887450205"
108,"0.408921121922387"
109,"0.4088797453833728"
110,"0.4088280259858085"
111,"0.4087268794616957"
112,"0.40896487365002204"
113,"0.4090168680277041"
114,"0.40912442517327524"
115,"0.4093480942273741"
116,"0.40934544155837066"
117,"0.40953786421834476"
118,"0.40987794578738546"
119,"0.41588830430890167"
120,"0.4141889697046804"
121,"0.4141889697046804"
122,"0.41422474056960984"
123,"0.41422474056960984"
124,"0.4143643117385351"
125,"0.4143067162630332"
126,"0.4137383099634466"
127,"0.41351400899059415"
128,"0.41356572563362026"
129,"0.4135783991347973"
130,"0.4135017786942665"
131,"0.4131982429801602"
132,"0.4131682382911069"
133,"0.41292422663602973"
134,"0.4126743940357283"
135,"0.4120886944772076"
136,"0.41229498952908883"
137,"0.41261943088204556"
138,"0.41295486653082775"
139,"0.41283462153108075"
140,"0.4127655884103158"
141,"0.4125330635784963"
142,"0.4124818068498696"
143,"0.4125882142627203"
144,"0.4125293727202377"
145,"0.4126303247076108"
146,"0.41265281484144734"
147,"0.4127955988878766"
148,"0.4130120189156469"
149,"0.41267128651177915"
150,"0.41268515914342985"
151,"0.41226029325971886"
152,"0.41168722524595763"
153,"0.4111579732399294"
154,"0.409921897221646"
155,"0.4096325092025344"
156,"0.41000061933451676"
157,"0.41052384508255274"
158,"0.41008917564803443"
159,"0.40971785655059834"
160,"0.4088987539161341"
161,"0.4078291931134696"
162,"0.40696019737470795"
163,"0.40657890277614095"
164,"0.40713159230181123"
165,"0.40775954323362124"
166,"0.4073233428328682"
167,"0.40694669725087285"
168,"0.4068964414979908"
169,"0.4067930040268426"
170,"0.40671552418493334"
171,"0.40708712571272104"
172,"0.4070467650036392"
173,"0.4068171335192287"
174,"0.40684991166102014"
175,"0.40655938596211044"
176,"0.4067923867959647"
177,"0.4070818681803318"
178,"0.4079294907546312"
179,"0.4085734495269847"
180,"0.40910017225892975"
181,"0.4091470572217924"
182,"0.40905721830634667"
183,"0.40897821781268195"
184,"0.40914660325533153"
185,"0.409149432691327"
186,"0.40954424746729295"
187,"0.40990671537038936"
188,"0.4089990096862559"
189,"0.4083120185708481"
190,"0.4077783983319251"
191,"0.4090615939983354"
192,"0.4098897411625687"
193,"0.4104831287589046"
194,"0.4099080876251943"
195,"0.4100192843229712"
196,"0.41035168433531777"
197,"0.41000088359223985"
198,"0.40949181548019586"
199,"0.40954317185019573"
200,"0.4104476459450185"
201,"0.41023847963525184"
202,"0.41046029042752097"
203,"0.4108508265685907"
204,"0.4114962027205026"
205,"0.41194300384848725"
206,"0.41134842927453436"
207,"0.41192868936026716"
208,"0.4115508356170076"
209,"0.41117885930408987"
210,"0.41077372583943295"
211,"0.4102506536283472"
212,"0.4095559740075808"
213,"0.4089444750611302"
214,"0.4089278985165683"
215,"0.40837072575268557"
216,"0.4072933391224817"
217,"0.4072157768393813"
218,"0.407431295130174"
219,"0.40746924343444674"
220,"0.40711193719529387"
221,"0.40723662136965044"
222,"0.4074352691730507"
223,"0.40743883905735206"
224,"0.40751677109074164"
225,"0.4075610751366287"
226,"0.4081868970956764"
227,"0.4087217481253627"
228,"0.409231756329788"
229,"0.4100239883470619"
230,"0.40986706434045694"
231,"0.4095166848724519"
232,"0.4094623095731549"
233,"0.41090282266533745"
234,"0.4112200471423821"
235,"0.41061641751143624"
236,"0.4102683497344738"
237,"0.40990757968659863"
238,"0.409328664349869"
239,"0.40889007724574594"
240,"0.4090238033984122"
241,"0.4088576941312884"
242,"0.40895459565175457"
243,"0.40891130629868633"
244,"0.408781114804557"
245,"0.40855513298853613"
246,"0.40853697514757487"
247,"0.4092797491157339"
248,"0.4091955512312638"
249,"0.410405429952749"
250,"0.4111473872495552"
251,"0.41131638049457864"
252,"0.41170438572537515"
253,"0.41183238654869375"
254,"0.41277577998183396"
255,"0.4138546243575373"
256,"0.41452876881963935"
257,"0.4151695600415551"
258,"0.4150608898578236"
259,"0.41460787626490836"
260,"0.4143828318852908"
261,"0.414097234525725"
262,"0.4138061833075969"
263,"0.41384158346601985"
264,"0.4137667809571352"
265,"0.4130023469679765"
266,"0.41286933084503624"
267,"0.41282896523723833"
268,"0.41267601380446617"
269,"0.41250923748997653"
270,"0.41192182922264553"
271,"0.4121882727463341"
272,"0.4121955946759236"
273,"0.41227417373250114"
274,"0.41277927491206073"
275,"0.41371643409273867"
276,"0.414144121908212"
277,"0.4135614403798196"
278,"0.41314089287722927"
279,"0.4130504554373464"
280,"0.41346727206969236"
281,"0.4131171458065813"
282,"0.41276807609247795"
283,"0.41193350833855263"
284,"0.4122009093532464"
285,"0.4120694168927466"
286,"0.41131448254673436"
287,"0.41118332894602844"
288,"0.4109664108749305"
289,"0.41094060913004127"
290,"0.4107381241417444"
291,"0.4109137773921336"
292,"0.4112924743642084"
293,"0.4110675370518231"
294,"0.41062901562697285"
295,"0.4102729100651971"
296,"0.4096940544447186"
297,"0.4100254731128426"
298,"0.4098410345844862"
299,"0.4101025889294564"
300,"0.4101401111272232"
301,"0.41075014333369225"
302,"0.410253471808668"
303,"0.40991438069669234"
304,"0.40940502211424"
305,"0.4098102015679964"
306,"0.4096119617909928"
307,"0.4096592367862791"
308,"0.4093652740342131"
309,"0.40958092526018686"
310,"0.40839031975495155"
311,"0.40761466843317923"
312,"0.4079408494798781"
313,"0.4074250695484817"
314,"0.4044021139346331"
315,"0.4029167697175689"
316,"0.40278534395285503"
317,"0.40174100511862376"
318,"0.40266674925824547"
319,"0.4025133881795475"
320,"0.40225361887963135"
321,"0.4026716717838036"
322,"0.40281357629380776"
323,"0.40248330257826553"
324,"0.4025446255977376"
325,"0.4029165831732925"
326,"0.4031992185666212"
327,"0.4031009781095572"
328,"0.40285154526357264"
329,"0.4028214563468534"
330,"0.4030402045966774"
331,"0.4038828331647781"
332,"0.4041018603901756"
333,"0.4039704471300347"
334,"0.40449207453579183"
335,"0.40491373235566636"
336,"0.4058542567223403"
337,"0.405643460709"
338,"0.40577429835795187"
339,"0.40619755414911146"
340,"0.4060634762460818"
341,"0.4059281517613485"
342,"0.40578916805891474"
343,"0.40587846511097886"
344,"0.40592360230020735"
345,"0.40583634182780615"
346,"0.40580062579698745"
347,"0.4060796391030447"
348,"0.40591970636986147"
349,"0.4057658558679097"
350,"0.40567185045305215"
351,"0.4051253803924983"
352,"0.40548730485093676"
353,"0.40561049869341"
354,"0.405338616851212"
355,"0.4052990143913022"
356,"0.40603472971446747"
357,"0.4062339078385724"
358,"0.4061731432805052"
359,"0.40538022226671305"
360,"0.40531694610738556"
361,"0.4052211215517619"
362,"0.40430321192815927"
363,"0.40363532080409537"
364,"0.4037247688156341"
365,"0.4042617226803163"
366,"0.4037126863842526"
367,"0.4025216736140963"
368,"0.4022181876638362"
369,"0.40239545860554143"
370,"0.40200135231532497"
371,"0.4032319262984734"
372,"0.4021784606920287"
373,"0.40229473300326196"
374,"0.4034656819217662"
375,"0.4026192824688787"
376,"0.402382484209104"
377,"0.40217872015839906"
378,"0.401988341546636"
379,"0.40165655013081997"
380,"0.4012394858974439"
381,"0.40269052208175277"
382,"0.40287308382856163"
383,"0.4024125963262123"
384,"0.40223585310724436"
385,"0.40307124661313914"
386,"0.40308654160692553"
387,"0.4029721912939817"
388,"0.4033214208819282"
389,"0.403606049314526"
390,"0.4037523007708185"
391,"0.40368788431790104"
392,"0.40360941129856626"
393,"0.4037536942632495"
394,"0.40386664813999823"
395,"0.4035361784786182"
396,"0.40419415847603946"
397,"0.4034100134787209"
398,"0.40260638109830993"
399,"0.401132218616852"
400,"0.39413974398928053"
401,"0.3949103677083093"
402,"0.39580589349136985"
403,"0.3961786209768622"
404,"0.3964501225172872"
405,"0.3961346275110062"
406,"0.3971435758018769"
407,"0.39713604077656944"
408,"0.39829737865300674"
409,"0.39858964427723687"
410,"0.3989691959528337"
411,"0.3987743750430427"
412,"0.39822861660373476"
413,"0.39760080573529527"
414,"0.3971558599064215"
415,"0.396881444362387"
416,"0.39760442111625266"
417,"0.39667498666816137"
418,"0.3963967063643917"
419,"0.3965183810381504"
420,"0.3973708127011391"
421,"0.39800902235440283"
422,"0.3974354690482191"
423,"0.3975134138232666"
424,"0.3976432822116167"
425,"0.39749055703043257"
426,"0.39804513208858894"
427,"0.39816105783836064"
428,"0.3982048424939621"
429,"0.3985427399091612"
430,"0.39811650626464795"
431,"0.3980606918942736"
464,"0.3981967771342947"
465,"0.39850133109971353"
466,"0.3975357364580024"
467,"0.3982196766955287"
468,"0.3990450368400706"
469,"0.39874901194658474"
470,"0.399587872078351"
471,"0.39971927824202097"
472,"0.3996143496985983"
473,"0.39974107102098655"
474,"0.39980601394026166"
475,"0.40007289135429824"
476,"0.40020211936361305"
477,"0.4001124954215325"
478,"0.40035191493776856"
479,"0.40025511668769426"
480,"0.40010643621158165"
481,"0.4002703717650986"
482,"0.40025347025287344"
483,"0.3999570998378027"
484,"0.4000811040342034"
485,"0.4000025918932827"
486,"0.39992030052869976"
487,"0.40083646649077886"
488,"0.40205367833399397"
489,"0.4014633162812639"
490,"0.4019493196442196"
491,"0.40227909276337864"
492,"0.40228699631338527"
493,"0.4023544365768405"
494,"0.40289808515458964"
495,"0.40267601248007295"
496,"0.40250026411751244"
497,"0.4023390694083773"
498,"0.4018523226243487"
499,"0.40172376448686936"
500,"0.40141488866132913"
501,"0.40133979535663494"
502,"0.4008780220737578"
503,"0.4009237486204507"
504,"0.40035473669697014"
505,"0.3999433841643941"
506,"0.3997397929222666"
507,"0.3997715612921306"
508,"0.400063131136341"
509,"0.40076192810245065"
510,"0.40099021572006144"
511,"0.40074631133938"
512,"0.40085847853447215"
513,"0.40094326860092994"
514,"0.40076673955790815"
515,"0.40041286552035865"
516,"0.40005844750165875"
517,"0.40056348639527556"
518,"0.4006293378291889"
519,"0.4008027669626703"
520,"0.40101179769298606"
521,"0.40105419759395805"
522,"0.40119907259750154"
523,"0.40139718902605936"
524,"0.40130192331216535"
525,"0.4015511754936276"
526,"0.402048939568504"
527,"0.4025652610984095"
528,"0.4025545097215859"
529,"0.402775588267039"
530,"0.40288469082887635"
531,"0.4029746465909782"
532,"0.40328809941923854"
533,"0.4034485345868295"
534,"0.40320334814551007"
535,"0.40291385902310917"
536,"0.4032146494011523"
537,"0.40343058549118305"
538,"0.4033980859580006"
539,"0.4032627049217884"
540,"0.4031746076063452"
541,"0.40329129453476537"
542,"0.40327229420813737"
543,"0.403003808035921"
544,"0.40262817221072655"
545,"0.4028458043483701"
546,"0.4029368834063053"
547,"0.40288620671825787"
548,"0.40285435873507525"
549,"0.4027267299022723"
550,"0.40263034490290245"
551,"0.4023692224698672"
552,"0.401883125654797"
553,"0.40132609823577314"
554,"0.40079723973126175"
555,"0.4006501106576713"
556,"0.4010645770856703"
557,"0.4008135514927869"
558,"0.39967345638734975"
559,"0.3998021020178282"
560,"0.39987767516044664"
561,"0.399311201467495"
562,"0.3991584810789949"
563,"0.39895331889260716"
564,"0.39889492783367453"
565,"0.398592240079071"
566,"0.3981206078552322"
567,"0.398203093575717"
568,"0.39802029547368617"
569,"0.397927164275539"
570,"0.39735561160132865"
571,"0.3970171174279289"
572,"0.39733952422195945"
573,"0.3974966098026601"
574,"0.39734914930360926"
575,"0.3973403420076692"
576,"0.39752678942291375"
577,"0.39736377744320406"
578,"0.39737376059798785"
579,"0.3977843484692631"
580,"0.3976494739967788"
581,"0.3977639726775934"
582,"0.3976226566129889"
583,"0.397511058207941"
584,"0.39730811802149507"
585,"0.3969188733092939"
586,"0.39634322761357127"
587,"0.39630612200025706"
588,"0.3965814585109984"
589,"0.3966293940327218"
590,"0.39647055632474815"
591,"0.3963391666331221"
592,"0.395462704659802"
593,"0.3948119313291661"
594,"0.39356065748040064"
595,"0.3937011227853014"
596,"0.3935299020451332"
597,"0.3930897396985908"
598,"0.3928227289127493"
599,"0.3928914602680856"
600,"0.3927692077489615"
601,"0.3929084856295754"
602,"0.39281276721262326"
603,"0.3921148154632356"
604,"0.3917773197422075"
605,"0.39144434576043363"
606,"0.3913390183093664"
607,"0.39067083135657926"
608,"0.3887309460701054"
609,"0.3881389117035894"
610,"0.3882564958569627"
611,"0.3868550919426443"
612,"0.38840634987971184"
613,"0.39027828774915724"
614,"0.39155104198317703"
615,"0.38992449777394067"
616,"0.380473125251772"
617,"0.3738453623521817"
618,"0.3728727087999719"
619,"0.37456102850789535"
620,"0.37680285853975554"
621,"0.37500520294848677"
622,"0.3747313854868376"
623,"0.3742629582321291"
624,"0.3692379640193756"
625,"0.37004785793912764"
626,"0.3709591661955277"
627,"0.36973957006723657"
628,"0.3688392838082106"
629,"0.37152778498292033"
630,"0.3729881821886284"
631,"0.3730020256559044"
632,"0.37207633403001145"
633,"0.3718656817525852"
634,"0.3731559566686637"
635,"0.37376847504540817"
636,"0.37192285109050105"
637,"0.37236698044891586"
638,"0.3680367932671828"
639,"0.37277337840726876"
640,"0.37435673706586464"
641,"0.37216130394134195"
642,"0.3730957667153559"
643,"0.3726032883694215"
644,"0.3753831929045112"
645,"0.37647592060903917"
646,"0.37644508767152085"
647,"0.3782013791675266"
648,"0.3789502722313931"
649,"0.37725912939429257"
650,"0.37627901641085276"
651,"0.3752219041685258"
652,"0.37502495946362496"
653,"0.37545838996050557"
654,"0.3765108334249478"
655,"0.37493236149958986"
656,"0.3692677417903962"
657,"0.3656085014391264"
658,"0.36597817924811415"
659,"0.36540913981516554"
660,"0.36182704601006443"
661,"0.3571024078268792"
662,"0.3564381279179481"
663,"0.3600479322963909"
664,"0.35350038265200256"
665,"0.35336598236107275"
666,"0.3544000358518852"
667,"0.3514444684999696"
668,"0.3471130534254995"
669,"0.34467352718231065"
